source_file,product_name,webshop_name,webshop_url,rating,review_date,author,title_original,body_original,title_english,body_english,language_code,was_translated,statement_original,statement_english,attributes,sentiment_label,sentiment_positive,sentiment_neutral,sentiment_negative,sentiment_score,raw_compound_score,manual_sentence_rating
samsung_galaxy_a56.json,Samsung Galaxy A56,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a56-5g-1880175.html,10,14/02/2026,,,"Voor de prijs kwaliteitsverhouding is dit een eerlijke telefoon. Heeft goede batterij, 120hz scherm en alles wat je zoekt in een telefoon. Komend vanaf een iPhone had ik twijfels als kan ik nog goed betalen met de mobiel en hoe het unlocken o.a ging. Daarnaast ook enkele instellingen die je dan net wilt zoals iPhone. Tot slot ook nog twijfels over de bloatware. Het betalen gaat zelfs nog beter, Google Wallet met fingerprint scanner. De fingerprint scanner is daarnaast ook stuk beter vind ik als gezichts scanner. Bloatware viel mee, wel even de dingen de installeren die je niet wilt en paar keer door instellingen heen lopen zodat je eraf bent. Kortom tevreden.",,"For the price quality ratio this is an honest phone. Has good battery, 120hz screen and everything you're looking for in a phone. Coming from an iPhone I had doubts if I can still pay well with the mobile and how the unlocking went among others. Also some settings you want just like iPhone. Finally, doubts about the floatware. Paying goes even better, Google Wallet with fingerprint scanner. The fingerprint scanner is also much better as a face scanner. Bloatware wasn't so bad, just install the things you don't want and run through settings a few times so you're off. In short, satisfied.",nl,1,Kortom tevreden.,"In short, satisfied.",general,positive,1,0,0,0.4215,0.4215,positive
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,10,18/04/2024,,,"De telefoon is een verlengstuk van dagelijkse agenda, je telefoon en een prachtige camera. Zeer tevreden over gebruik en niet te groot! Kortom..CHAPEAU!!",,"The phone is an extension of daily calendar, your phone and a beautiful camera. Very satisfied with use and not too big! In short. . CHAPEAU! !",nl,1,"De telefoon is een verlengstuk van dagelijkse agenda, je telefoon en een prachtige camera.","The phone is an extension of daily calendar, your phone and a beautiful camera.",camera|software,positive,1,0,0,0.5994,0.5994,positive
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,10,18/04/2024,,,"De telefoon is een verlengstuk van dagelijkse agenda, je telefoon en een prachtige camera. Zeer tevreden over gebruik en niet te groot! Kortom..CHAPEAU!!",,"The phone is an extension of daily calendar, your phone and a beautiful camera. Very satisfied with use and not too big! In short. . CHAPEAU! !",nl,1,Zeer tevreden over gebruik en niet te groot!,Very satisfied with use and not too big!,design,positive,1,0,0,0.5244,0.5244,positive
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,10,18/04/2024,,,"De telefoon is een verlengstuk van dagelijkse agenda, je telefoon en een prachtige camera. Zeer tevreden over gebruik en niet te groot! Kortom..CHAPEAU!!",,"The phone is an extension of daily calendar, your phone and a beautiful camera. Very satisfied with use and not too big! In short. . CHAPEAU! !",nl,1,Kortom..CHAPEAU!,In short.,general,neutral,0,1,0,1,0,neutral
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,10,18/04/2024,,,"De telefoon is een verlengstuk van dagelijkse agenda, je telefoon en een prachtige camera. Zeer tevreden over gebruik en niet te groot! Kortom..CHAPEAU!!",,"The phone is an extension of daily calendar, your phone and a beautiful camera. Very satisfied with use and not too big! In short. . CHAPEAU! !",nl,1,!,.,general,neutral,0,1,0,1,0,neutral
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,10,18/04/2024,,,"De telefoon is een verlengstuk van dagelijkse agenda, je telefoon en een prachtige camera. Zeer tevreden over gebruik en niet te groot! Kortom..CHAPEAU!!",,"The phone is an extension of daily calendar, your phone and a beautiful camera. Very satisfied with use and not too big! In short. . CHAPEAU! !",nl,1,CHAPEAU!,CHAPEAU!,general,neutral,0,1,0,1,0,positive
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,10,18/04/2024,,,"De telefoon is een verlengstuk van dagelijkse agenda, je telefoon en een prachtige camera. Zeer tevreden over gebruik en niet te groot! Kortom..CHAPEAU!!",,"The phone is an extension of daily calendar, your phone and a beautiful camera. Very satisfied with use and not too big! In short. . CHAPEAU! !",nl,1,!,!,general,neutral,0,1,0,1,0,neutral
samsung_galaxy_s25_fe.json,Samsung Galaxy S25 FE,mediamarkt,https://www.mediamarkt.nl/en/product/_-1888631.html,10,05/02/2026,,,Ik ben enorm tevreden over mijn nieuwe Samsung25SE. Ik heb de keuze gemaakt voor dit toestel voor de goede kwaliteit van de foto's en filmpjes. Ik fotografeer graag ook tijdens wandelingen of vakanties. Er is niets teveel gezegd en zijn de foto's prachtig en echt heel erg blij meeâ¤ï¸ð¥°ð Echt een aanrader,,I am extremely satisfied with my new Samsung25SE. I made the choice for this device for the good quality of the photos and videos. I also like to photograph during walks or holidays. Nothing has been said too much and the pictures are beautiful and really very happy with it. Really recommended,nl,1,Ik ben enorm tevreden over mijn nieuwe Samsung25SE.,I am extremely satisfied with my new Samsung25SE.,general,positive,1,0,0,0.4754,0.4754,positive
samsung_galaxy_s25_fe.json,Samsung Galaxy S25 FE,mediamarkt,https://www.mediamarkt.nl/en/product/_-1888631.html,10,05/02/2026,,,Ik ben enorm tevreden over mijn nieuwe Samsung25SE. Ik heb de keuze gemaakt voor dit toestel voor de goede kwaliteit van de foto's en filmpjes. Ik fotografeer graag ook tijdens wandelingen of vakanties. Er is niets teveel gezegd en zijn de foto's prachtig en echt heel erg blij meeâ¤ï¸ð¥°ð Echt een aanrader,,I am extremely satisfied with my new Samsung25SE. I made the choice for this device for the good quality of the photos and videos. I also like to photograph during walks or holidays. Nothing has been said too much and the pictures are beautiful and really very happy with it. Really recommended,nl,1,Ik heb de keuze gemaakt voor dit toestel voor de goede kwaliteit van de foto's en filmpjes.,I made the choice for this device for the good quality of the photos and videos.,camera|software,positive,1,0,0,0.4404,0.4404,positive
samsung_galaxy_s25_fe.json,Samsung Galaxy S25 FE,mediamarkt,https://www.mediamarkt.nl/en/product/_-1888631.html,10,05/02/2026,,,Ik ben enorm tevreden over mijn nieuwe Samsung25SE. Ik heb de keuze gemaakt voor dit toestel voor de goede kwaliteit van de foto's en filmpjes. Ik fotografeer graag ook tijdens wandelingen of vakanties. Er is niets teveel gezegd en zijn de foto's prachtig en echt heel erg blij meeâ¤ï¸ð¥°ð Echt een aanrader,,I am extremely satisfied with my new Samsung25SE. I made the choice for this device for the good quality of the photos and videos. I also like to photograph during walks or holidays. Nothing has been said too much and the pictures are beautiful and really very happy with it. Really recommended,nl,1,Ik fotografeer graag ook tijdens wandelingen of vakanties.,I also like to photograph during walks or holidays.,camera,positive,1,0,0,0.6249,0.6249,neutral
samsung_galaxy_s25_fe.json,Samsung Galaxy S25 FE,mediamarkt,https://www.mediamarkt.nl/en/product/_-1888631.html,10,05/02/2026,,,Ik ben enorm tevreden over mijn nieuwe Samsung25SE. Ik heb de keuze gemaakt voor dit toestel voor de goede kwaliteit van de foto's en filmpjes. Ik fotografeer graag ook tijdens wandelingen of vakanties. Er is niets teveel gezegd en zijn de foto's prachtig en echt heel erg blij meeâ¤ï¸ð¥°ð Echt een aanrader,,I am extremely satisfied with my new Samsung25SE. I made the choice for this device for the good quality of the photos and videos. I also like to photograph during walks or holidays. Nothing has been said too much and the pictures are beautiful and really very happy with it. Really recommended,nl,1,Er is niets teveel gezegd en zijn de foto's prachtig en echt heel erg blij meeâ¤ï¸ð¥°ð Echt een aanrader,Nothing has been said too much and the pictures are beautiful and really very happy with it.,camera|software,positive,1,0,0,0.847,0.847,positive
samsung_galaxy_s25_fe.json,Samsung Galaxy S25 FE,mediamarkt,https://www.mediamarkt.nl/en/product/_-1888631.html,10,05/02/2026,,,Ik ben enorm tevreden over mijn nieuwe Samsung25SE. Ik heb de keuze gemaakt voor dit toestel voor de goede kwaliteit van de foto's en filmpjes. Ik fotografeer graag ook tijdens wandelingen of vakanties. Er is niets teveel gezegd en zijn de foto's prachtig en echt heel erg blij meeâ¤ï¸ð¥°ð Echt een aanrader,,I am extremely satisfied with my new Samsung25SE. I made the choice for this device for the good quality of the photos and videos. I also like to photograph during walks or holidays. Nothing has been said too much and the pictures are beautiful and really very happy with it. Really recommended,nl,1,Really recommended,Really recommended,general,positive,1,0,0,0.2716,0.2716,positive
xiaomi_redmi_note_14_4g.json,Xiaomi Redmi Note 14 4G,mediamarkt,https://www.mediamarkt.nl/en/product/_redmi-note-14-4g-256gb-midnight-black-1877176.html,10,12/12/2025,,,"El Xiaomi Redmi Note 14 en verde lima ofrece un diseÃ±o atractivo y un rendimiento sÃ³lido con su pantalla AMOLED de 6.67â y tasa de refresco de 120 Hz. Viene con un procesador MediaTek Dimensity, baterÃ­a de 5,000 mAh con carga rÃ¡pida de 33W, y una cÃ¡mara principal de 50 MP. Es una opciÃ³n equilibrada para quienes buscan un buen rendimiento a un precio accesible, con un toque moderno y vibrante gracias a su color verde lima.",,"The Xiaomi Redmi Note 14 in green lime offers an attractive design and a smooth performance with its 6.67â ″ AMOLED display and 120 Hz refresher rate. It comes with a MediaTek Dimensity processor, with a 5,000 mAh drummer with a 33W Ripid Loading and a 50 MP master cmara. It's a balanced choice for those looking for good performance at an affordable price with a modern and vibrant touch with its lime green color.",es,1,El Xiaomi Redmi Note 14 en verde lima ofrece un diseÃ±o atractivo y un rendimiento sÃ³lido con su pantalla AMOLED de 6.67â y tasa de refresco de 120 Hz.,The Xiaomi Redmi Note 14 in green lime offers an attractive design and a smooth performance with its 6.67â ″ AMOLED display and 120 Hz refresher rate.,performance|display|design|value,positive,1,0,0,0.4404,0.4404,positive
xiaomi_redmi_note_14_4g.json,Xiaomi Redmi Note 14 4G,mediamarkt,https://www.mediamarkt.nl/en/product/_redmi-note-14-4g-256gb-midnight-black-1877176.html,10,12/12/2025,,,"El Xiaomi Redmi Note 14 en verde lima ofrece un diseÃ±o atractivo y un rendimiento sÃ³lido con su pantalla AMOLED de 6.67â y tasa de refresco de 120 Hz. Viene con un procesador MediaTek Dimensity, baterÃ­a de 5,000 mAh con carga rÃ¡pida de 33W, y una cÃ¡mara principal de 50 MP. Es una opciÃ³n equilibrada para quienes buscan un buen rendimiento a un precio accesible, con un toque moderno y vibrante gracias a su color verde lima.",,"The Xiaomi Redmi Note 14 in green lime offers an attractive design and a smooth performance with its 6.67â ″ AMOLED display and 120 Hz refresher rate. It comes with a MediaTek Dimensity processor, with a 5,000 mAh drummer with a 33W Ripid Loading and a 50 MP master cmara. It's a balanced choice for those looking for good performance at an affordable price with a modern and vibrant touch with its lime green color.",es,1,"Viene con un procesador MediaTek Dimensity, baterÃ­a de 5,000 mAh con carga rÃ¡pida de 33W, y una cÃ¡mara principal de 50 MP.","It comes with a MediaTek Dimensity processor, with a 5,000 mAh drummer with a 33W Ripid Loading and a 50 MP master cmara.",performance|display,neutral,0,1,0,1,0,neutral
xiaomi_redmi_note_14_4g.json,Xiaomi Redmi Note 14 4G,mediamarkt,https://www.mediamarkt.nl/en/product/_redmi-note-14-4g-256gb-midnight-black-1877176.html,10,12/12/2025,,,"El Xiaomi Redmi Note 14 en verde lima ofrece un diseÃ±o atractivo y un rendimiento sÃ³lido con su pantalla AMOLED de 6.67â y tasa de refresco de 120 Hz. Viene con un procesador MediaTek Dimensity, baterÃ­a de 5,000 mAh con carga rÃ¡pida de 33W, y una cÃ¡mara principal de 50 MP. Es una opciÃ³n equilibrada para quienes buscan un buen rendimiento a un precio accesible, con un toque moderno y vibrante gracias a su color verde lima.",,"The Xiaomi Redmi Note 14 in green lime offers an attractive design and a smooth performance with its 6.67â ″ AMOLED display and 120 Hz refresher rate. It comes with a MediaTek Dimensity processor, with a 5,000 mAh drummer with a 33W Ripid Loading and a 50 MP master cmara. It's a balanced choice for those looking for good performance at an affordable price with a modern and vibrant touch with its lime green color.",es,1,"Es una opciÃ³n equilibrada para quienes buscan un buen rendimiento a un precio accesible, con un toque moderno y vibrante gracias a su color verde lima.",It's a balanced choice for those looking for good performance at an affordable price with a modern and vibrant touch with its lime green color.,performance|display|design|software|value,positive,1,0,0,0.743,0.743,positive
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,8,23/10/2023,,,"De telefoon werkt goed, makkelijk in alles opzoeken en gebruiken, ik vind hem wel een beetje zwaar, verder alleen maar positief, ik ga zeker met plezier gebruik maken van de A54",,"The phone works well, easy to look up and use in everything, I think it is a bit heavy, otherwise only positive, I will certainly enjoy using the A54",nl,1,"De telefoon werkt goed, makkelijk in alles opzoeken en gebruiken, ik vind hem wel een beetje zwaar, verder alleen maar positief, ik ga zeker met plezier gebruik maken van de A54","The phone works well, easy to look up and use in everything, I think it is a bit heavy, otherwise only positive, I will certainly enjoy using the A54",design|software,positive,1,0,0,0.9217,0.9217,positive
apple_iphone_17.json,Apple iPhone 17,mediamarkt,https://www.mediamarkt.nl/en/product/_apple-iphone-17-5g-256-gb-black-256-gb-black-1890775.html,10,06/01/2026,,,"Calidad Apple, calidad al mejor precio del mercado en MediaMarkt.",,"Apple quality, best market price at MediaMarkt.",es,1,"Calidad Apple, calidad al mejor precio del mercado en MediaMarkt.","Apple quality, best market price at MediaMarkt.",value,positive,1,0,0,0.6369,0.6369,positive
samsung_galaxy_a16.json,Samsung Galaxy A16,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a16-4g-lte-128gb-black-1874426.html,10,13/06/2025,,,Muy buen telÃ©fono mÃ³vil. EstÃ¡ funcionando perfectamente,,That's a good phone call. It's working perfectly.,es,1,Muy buen telÃ©fono mÃ³vil.,That's a good phone call.,general,positive,1,0,0,0.4404,0.4404,positive
samsung_galaxy_a16.json,Samsung Galaxy A16,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a16-4g-lte-128gb-black-1874426.html,10,13/06/2025,,,Muy buen telÃ©fono mÃ³vil. EstÃ¡ funcionando perfectamente,,That's a good phone call. It's working perfectly.,es,1,EstÃ¡ funcionando perfectamente,It's working perfectly.,general,positive,1,0,0,0.6369,0.6369,positive
samsung_galaxy_a56.json,Samsung Galaxy A56,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a56-5g-1880175.html,10,31/01/2026,,,"Heel mooi toestel. Erg duidelijk en gemakkelijk in gebruik, batterij gaat erg lang mee, en foto's zijn van goede kwaliteit. Echt een aanrader voor iedereen",,"Very nice plane. Very clear and easy to use, battery lasts very long, and photos are of good quality. Really recommended to everyone",nl,1,Heel mooi toestel.,Very nice plane.,general,positive,1,0,0,0.4754,0.4754,positive
samsung_galaxy_a56.json,Samsung Galaxy A56,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a56-5g-1880175.html,10,31/01/2026,,,"Heel mooi toestel. Erg duidelijk en gemakkelijk in gebruik, batterij gaat erg lang mee, en foto's zijn van goede kwaliteit. Echt een aanrader voor iedereen",,"Very nice plane. Very clear and easy to use, battery lasts very long, and photos are of good quality. Really recommended to everyone",nl,1,"Erg duidelijk en gemakkelijk in gebruik, batterij gaat erg lang mee, en foto's zijn van goede kwaliteit.","Very clear and easy to use, battery lasts very long, and photos are of good quality.",battery|camera|software,positive,1,0,0,0.8384,0.8384,positive
samsung_galaxy_a56.json,Samsung Galaxy A56,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a56-5g-1880175.html,10,31/01/2026,,,"Heel mooi toestel. Erg duidelijk en gemakkelijk in gebruik, batterij gaat erg lang mee, en foto's zijn van goede kwaliteit. Echt een aanrader voor iedereen",,"Very nice plane. Very clear and easy to use, battery lasts very long, and photos are of good quality. Really recommended to everyone",nl,1,Echt een aanrader voor iedereen,Really recommended to everyone,general,positive,1,0,0,0.2716,0.2716,positive
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,8,23/08/2024,,,"Me parece un mÃ³vil genial en relaciÃ³n calidad precio. Tiene casi la misma funciones que la gama S a precio muy contenido. Lo estÃ¡ usando mi hijo y yo me he tenido que quedar con el a50 que tenÃ­a el. Menuda diferencia, que envidia me da.",,I think that's a great best in terms of price quality. It has about the same functions as the S range at a high price. He's using him with my son and I have had to stick with his a50. That's a difference. That's an envy.,es,1,Me parece un mÃ³vil genial en relaciÃ³n calidad precio.,I think that's a great best in terms of price quality.,value,positive,1,0,0,0.8519,0.8519,positive
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,8,23/08/2024,,,"Me parece un mÃ³vil genial en relaciÃ³n calidad precio. Tiene casi la misma funciones que la gama S a precio muy contenido. Lo estÃ¡ usando mi hijo y yo me he tenido que quedar con el a50 que tenÃ­a el. Menuda diferencia, que envidia me da.",,I think that's a great best in terms of price quality. It has about the same functions as the S range at a high price. He's using him with my son and I have had to stick with his a50. That's a difference. That's an envy.,es,1,Tiene casi la misma funciones que la gama S a precio muy contenido.,It has about the same functions as the S range at a high price.,software|value,neutral,0,1,0,1,0,positive
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,8,23/08/2024,,,"Me parece un mÃ³vil genial en relaciÃ³n calidad precio. Tiene casi la misma funciones que la gama S a precio muy contenido. Lo estÃ¡ usando mi hijo y yo me he tenido que quedar con el a50 que tenÃ­a el. Menuda diferencia, que envidia me da.",,I think that's a great best in terms of price quality. It has about the same functions as the S range at a high price. He's using him with my son and I have had to stick with his a50. That's a difference. That's an envy.,es,1,Lo estÃ¡ usando mi hijo y yo me he tenido que quedar con el a50 que tenÃ­a el.,He's using him with my son and I have had to stick with his a50.,general,neutral,0,1,0,1,0,neutral
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,8,23/08/2024,,,"Me parece un mÃ³vil genial en relaciÃ³n calidad precio. Tiene casi la misma funciones que la gama S a precio muy contenido. Lo estÃ¡ usando mi hijo y yo me he tenido que quedar con el a50 que tenÃ­a el. Menuda diferencia, que envidia me da.",,I think that's a great best in terms of price quality. It has about the same functions as the S range at a high price. He's using him with my son and I have had to stick with his a50. That's a difference. That's an envy.,es,1,"Menuda diferencia, que envidia me da.",That's a difference.,general,neutral,0,1,0,1,0,neutral
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,8,23/08/2024,,,"Me parece un mÃ³vil genial en relaciÃ³n calidad precio. Tiene casi la misma funciones que la gama S a precio muy contenido. Lo estÃ¡ usando mi hijo y yo me he tenido que quedar con el a50 que tenÃ­a el. Menuda diferencia, que envidia me da.",,I think that's a great best in terms of price quality. It has about the same functions as the S range at a high price. He's using him with my son and I have had to stick with his a50. That's a difference. That's an envy.,es,1,That's an envy.,That's an envy.,general,negative,0,0,1,0.2732,-0.2732,neutral
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,8,24/10/2023,,,"Stevige bredere telefoon, mooi en helder scherm, maakt goeie foto's. Alleen selfies is iets minder, maar die maak ik niet vaak. Ondanks die paar minpunten vind ik het evengoed een aanrader.",,"Stevige bredere telefoon, mooi en helder scherm, maakt goeie foto's. Alleen selfies is iets minder, maar die maak ik niet vaak. Ondanks die paar minpunten vind ik het evengoed een aanrader.",af,0,"Stevige bredere telefoon, mooi en helder scherm, maakt goeie foto's.","Stevige bredere telefoon, mooi en helder scherm, maakt goeie foto's.",general,neutral,0,1,0,1,0,positive
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,8,24/10/2023,,,"Stevige bredere telefoon, mooi en helder scherm, maakt goeie foto's. Alleen selfies is iets minder, maar die maak ik niet vaak. Ondanks die paar minpunten vind ik het evengoed een aanrader.",,"Stevige bredere telefoon, mooi en helder scherm, maakt goeie foto's. Alleen selfies is iets minder, maar die maak ik niet vaak. Ondanks die paar minpunten vind ik het evengoed een aanrader.",af,0,"Alleen selfies is iets minder, maar die maak ik niet vaak.","Alleen selfies is iets minder, maar die maak ik niet vaak.",camera,negative,0,0,1,0.5994,-0.5994,negative
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,8,24/10/2023,,,"Stevige bredere telefoon, mooi en helder scherm, maakt goeie foto's. Alleen selfies is iets minder, maar die maak ik niet vaak. Ondanks die paar minpunten vind ik het evengoed een aanrader.",,"Stevige bredere telefoon, mooi en helder scherm, maakt goeie foto's. Alleen selfies is iets minder, maar die maak ik niet vaak. Ondanks die paar minpunten vind ik het evengoed een aanrader.",af,0,Ondanks die paar minpunten vind ik het evengoed een aanrader.,Ondanks die paar minpunten vind ik het evengoed een aanrader.,general,negative,0,0,1,0.5994,-0.5994,neutral
samsung_galaxy_a16.json,Samsung Galaxy A16,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a16-4g-lte-128gb-black-1874426.html,10,06/07/2025,,,Je vous remercie beaucoup il fait des beau photo ainsi les images magnifique,,Thank you very much it makes beautiful photo so beautiful pictures,fr,1,Je vous remercie beaucoup il fait des beau photo ainsi les images magnifique,Thank you very much it makes beautiful photo so beautiful pictures,camera,positive,1,0,0,0.8834,0.8834,positive
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,8,08/08/2024,,,"Ik heb voor de A54 gekozen als een betaalbaardere optie t.o.v. de S serie. Ik ben erg blij met de telefoon. Je kunt er mooie foto's mee maken, de batterij gaat lang mee en je kunt leuke kleurtjes kiezen.",,"I have chosen the A54 as a more affordable option compared to. The S series. I'm very happy with the phone. You can take beautiful pictures, the battery lasts a long time and you can choose nice colors.",nl,1,Ik heb voor de A54 gekozen als een betaalbaardere optie t.o.v.,I have chosen the A54 as a more affordable option compared to.,software,neutral,0,1,0,1,0,neutral
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,8,08/08/2024,,,"Ik heb voor de A54 gekozen als een betaalbaardere optie t.o.v. de S serie. Ik ben erg blij met de telefoon. Je kunt er mooie foto's mee maken, de batterij gaat lang mee en je kunt leuke kleurtjes kiezen.",,"I have chosen the A54 as a more affordable option compared to. The S series. I'm very happy with the phone. You can take beautiful pictures, the battery lasts a long time and you can choose nice colors.",nl,1,de S serie.,The S series.,general,neutral,0,1,0,1,0,neutral
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,8,08/08/2024,,,"Ik heb voor de A54 gekozen als een betaalbaardere optie t.o.v. de S serie. Ik ben erg blij met de telefoon. Je kunt er mooie foto's mee maken, de batterij gaat lang mee en je kunt leuke kleurtjes kiezen.",,"I have chosen the A54 as a more affordable option compared to. The S series. I'm very happy with the phone. You can take beautiful pictures, the battery lasts a long time and you can choose nice colors.",nl,1,Ik ben erg blij met de telefoon.,I'm very happy with the phone.,general,positive,1,0,0,0.6115,0.6115,positive
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,8,08/08/2024,,,"Ik heb voor de A54 gekozen als een betaalbaardere optie t.o.v. de S serie. Ik ben erg blij met de telefoon. Je kunt er mooie foto's mee maken, de batterij gaat lang mee en je kunt leuke kleurtjes kiezen.",,"I have chosen the A54 as a more affordable option compared to. The S series. I'm very happy with the phone. You can take beautiful pictures, the battery lasts a long time and you can choose nice colors.",nl,1,"Je kunt er mooie foto's mee maken, de batterij gaat lang mee en je kunt leuke kleurtjes kiezen.","You can take beautiful pictures, the battery lasts a long time and you can choose nice colors.",battery|camera|display|design|software,positive,1,0,0,0.7717,0.7717,positive
samsung_galaxy_a54.json,Samsung Galaxy A54,mediamarkt,https://www.mediamarkt.nl/en/product/_galaxy-a54-5g-128-gb-black-104205017.html,2,30/09/2024,,,"La verdad cuando lo compre me pareciÃ³ fantÃ¡stico, respuesta rÃ¡pida y funcionamiento muy bien. Tras unos meses, la verdad muy mal, no se lo recomiendo a nadie, falla mucho, se bloquea, me quedo sin cobertura en zonas donde con otro telÃ©fono chino y la misma compaÃ±Ã­a tengo cobertura a tope, no puedo llamar mÃ¡s que solo a emergencias, tengo que resetearlo para que mÃ¡s o menos funcione, le cuesta mucho enganchar lÃ­nea donde otro sin problemas, se entrecorta con las comunicaciones y Internet solo funciona correctamente cuando tiene WiFi, por datos es eterno, algunos amigos o familiares me llaman en mi presencia y yo no recibo llamada alguna. Acabo llamando por otro telÃ©fono y evitando problemas.",,"The truth as I bought it seemed fantastic to me, and I responded quickly and worked very well. After a few months, the bad truth, I don't recommend it to anyone, it's bad, it's blocked, I run out of cover in areas where with another Chinese phone and the same company I have full cover, I can't call more than just emergencies, I have to reset it so that more or less works, I have a lot to get a line where another without problems, it intercuts with communications and the Internet only works right when you have WiFi, for information that's eternal, some friends or families call me in my presence and I don't get something. I just called about another phone and avoid problems.",es,1,"La verdad cuando lo compre me pareciÃ³ fantÃ¡stico, respuesta rÃ¡pida y funcionamiento muy bien.","The truth as I bought it seemed fantastic to me, and I responded quickly and worked very well.",software,positive,1,0,0,0.807,0.807,positive
